unique_id,id,url,sender,sender_type,sender_id,age,wat_is_uw_geslacht,prolificid,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,stimulus_1,stimulus_2,stimulus_3,stimulus_4,stimulus_5,total_correct,stim_1,stim_2,q_stim_1,q_stim_2,block,relation_1,stim_3_id,relation_2,stim_4_id,stim_5_id,relation_3,stim_6_id,stim_7_id,relation_4,stim_8_id,q_stim_1_id,q_rel,q_stim_2_id,correct_response,trial_num,q_word,stim_3,stim_4,response,response_action,correct_response_2,correct,stim_5,stim_6,stim_7,stim_8,q_stim_3,q_stim_4,q_stim_3_id,q_stim_4_id,stim_1_id,relation_1_verb,relation_1_place,relation_1_time,stim_2_id,relation_2_verb,relation_2_place,relation_2_time,switch_1,switch_2_stim_1_id,switch_2_verb,switch_2_stim_2_id,switch_2_and,switch_2_if,q_rel_place,q_rel_time,switch_2_stim_1,switch_2_stim_2,meta_relation_1,meta_stim_1_id,meta_relation_2,meta_stim_2_id,meta_stim_1,meta_stim_2
702b5,240,NA,timer,html.Frame,1_2_10_0,NA,NA,NA,NA,NA,4695,157400,157395,157412,162107,162107,2022-04-28T11:17:31.069Z,162145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QOZ,GEV,SIH,NUV,QAS,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,1,hetzelfde als,4,yes,11,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,iti,canvas.Screen,1_2_10_1,NA,NA,NA,NA,timeout,1001,162107,162128,162145,163129,163129,2022-04-28T11:17:32.092Z,163146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,1,hetzelfde als,4,yes,11,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,trial_sequence,flow.Sequence,1_2_10,NA,NA,NA,NA,completion,5717,157398,157395,157412,163129,163130,2022-04-28T11:17:32.092Z,163146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,1,hetzelfde als,4,yes,11,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,trial,canvas.Screen,1_2_11_0_0,NA,NA,NA,NA,response,453,163136,163129,163146,163582,163578,2022-04-28T11:17:32.541Z,163612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QOZ,GEV,NUV,QOZ,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,4,het tegenovergestelde van,1,no,12,Is,GEV,SIH,no,mousedown @no,no,TRUE,SIH,NUV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,timer,html.Frame,1_2_11_0,NA,NA,NA,NA,NA,434,163132,163129,163146,163580,163580,2022-04-28T11:17:32.543Z,163612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XAV,TAH,LIR,YIY,JAX,6,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,4,het tegenovergestelde van,1,no,12,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,iti,canvas.Screen,1_2_11_1,NA,NA,NA,NA,timeout,1000,163581,163596,163612,164595,164595,2022-04-28T11:17:33.557Z,164612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,4,het tegenovergestelde van,1,no,12,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,trial_sequence,flow.Sequence,1_2_11,NA,NA,NA,NA,completion,1449,163130,163129,163146,164595,164596,2022-04-28T11:17:33.558Z,164612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is het tegenovergestelde van,3,3,is het tegenovergestelde van,4,,,,4,het tegenovergestelde van,1,no,12,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,trial,canvas.Screen,1_2_12_0_0,NA,NA,NA,NA,response,385,164601,164595,164612,164980,164977,2022-04-28T11:17:33.939Z,165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XAV,TAH,XAV,JAX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,1,hetzelfde als,5,yes,13,Is,TAH,LIR,no,mousedown @no,yes,FALSE,LIR,YIY,YIY,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,timer,html.Frame,1_2_12_0,NA,NA,NA,NA,NA,367,164597,164595,164612,164979,164979,2022-04-28T11:17:33.941Z,165013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YUC,NEY,YIH,QAH,KAD,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,1,hetzelfde als,5,yes,13,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,iti,canvas.Screen,1_2_12_1,NA,NA,NA,NA,timeout,1000,164979,164995,165013,165995,165997,2022-04-28T11:17:34.959Z,166013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,1,hetzelfde als,5,yes,13,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,240,NA,trial_sequence,flow.Sequence,1_2_12,NA,NA,NA,NA,completion,1383,164596,164595,164612,165995,165998,2022-04-28T11:17:34.960Z,166013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,1,hetzelfde als,5,yes,13,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_13_0_0,NA,NA,NA,NA,response,8355,166002,165995,166013,174350,174346,2022-04-28T11:17:43.308Z,174379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YUC,NEY,KAD,YUC,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,5,het tegenovergestelde van,1,no,14,Is,NEY,YIH,no,mousedown @no,no,TRUE,YIH,QAH,QAH,KAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_13_0,NA,NA,NA,NA,NA,8336,165999,165995,166013,174349,174350,2022-04-28T11:17:43.312Z,174379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAJ,SOQ,SOR,YIT,TAY,7,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,5,het tegenovergestelde van,1,no,14,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_13_1,NA,NA,NA,NA,timeout,1001,174350,174363,174379,175363,175363,2022-04-28T11:17:44.326Z,175380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,5,het tegenovergestelde van,1,no,14,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial_sequence,flow.Sequence,1_2_13,NA,NA,NA,NA,completion,9350,165998,165995,166013,175363,175364,2022-04-28T11:17:44.326Z,175380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is het tegenovergestelde van,2,is hetzelfde als,3,3,is het tegenovergestelde van,4,4,is hetzelfde als,5,5,het tegenovergestelde van,1,no,14,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_14_0_0,NA,NA,NA,NA,response,124,175368,175363,175380,175487,175483,2022-04-28T11:17:44.445Z,175513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAJ,SOQ,GAJ,TAY,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,1,hetzelfde als,5,no,15,Is,SOQ,SOR,no,mousedown @no,no,TRUE,SOR,YIT,YIT,TAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_14_0,NA,NA,NA,NA,NA,104,175365,175363,175380,175484,175485,2022-04-28T11:17:44.447Z,175513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YUQ,XUN,SEK,YED,QAB,8,LUP,NEX,LUP,NEX,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,1,hetzelfde als,5,no,15,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_14_1,NA,NA,NA,NA,timeout,999,175485,175496,175513,176497,176497,2022-04-28T11:17:45.459Z,176512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,1,hetzelfde als,5,no,15,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial_sequence,flow.Sequence,1_2_14,NA,NA,NA,NA,completion,1117,175364,175363,175380,176497,176498,2022-04-28T11:17:45.460Z,176512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,1,hetzelfde als,5,no,15,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_15_0_0,NA,NA,NA,NA,response,1095,176502,176497,176512,177592,177591,2022-04-28T11:17:46.553Z,177629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YUQ,XUN,QAB,YUQ,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,5,het tegenovergestelde van,1,yes,16,Is,XUN,SEK,no,mousedown @no,yes,FALSE,SEK,YED,YED,QAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_15_0,NA,NA,NA,NA,NA,1081.00000000003,176499,176497,176512,177593,177594,2022-04-28T11:17:46.556Z,177629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YIG,LIW,YIL,FOL,RIX,NA,LUP,NEX,LUP,NEX,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,5,het tegenovergestelde van,1,yes,16,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_15_1,NA,NA,NA,NA,timeout,1001,177594,177612,177629,178614,178614,2022-04-28T11:17:47.576Z,178630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,5,het tegenovergestelde van,1,yes,16,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial_sequence,flow.Sequence,1_2_15,NA,NA,NA,NA,completion,2102,176498,176497,176512,178614,178615,2022-04-28T11:17:47.577Z,178630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,1,is hetzelfde als,2,is het tegenovergestelde van,3,3,is hetzelfde als,4,4,is het tegenovergestelde van,5,5,het tegenovergestelde van,1,yes,16,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_16_0_0,NA,NA,NA,NA,response,332,178620,178614,178630,178946,178944,2022-04-28T11:17:47.906Z,178962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YIG,LIW,YIL,YIG,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,3,hetzelfde als,1,yes,17,Is,LIW,YIL,no,mousedown @no,yes,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_16_0,NA,NA,NA,NA,NA,316,178617,178614,178630,178946,178946,2022-04-28T11:17:47.908Z,178962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TIQ,FIM,GEZ,TIR,TEX,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,3,hetzelfde als,1,yes,17,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_16_1,NA,NA,NA,NA,timeout,1001,178946,178952,178962,179946,179947,2022-04-28T11:17:48.909Z,179963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,3,hetzelfde als,1,yes,17,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial_sequence,flow.Sequence,1_2_16,NA,NA,NA,NA,completion,1316,178615,178614,178630,179946,179947,2022-04-28T11:17:48.909Z,179963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,3,hetzelfde als,1,yes,17,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_17_0_0,NA,NA,NA,NA,response,445,179952,179946,179963,180391,180387,2022-04-28T11:17:49.349Z,180430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TIQ,FIM,TIQ,GEZ,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,1,anders dan,3,no,18,Is,FIM,GEZ,no,mousedown @no,no,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_17_0,NA,NA,NA,NA,NA,427.000000000029,179949,179946,179963,180390,180390,2022-04-28T11:17:49.352Z,180430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOX,"NAM",SIQ,TEH,LAN,9,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,1,anders dan,3,no,18,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_17_1,NA,NA,NA,NA,timeout,999,180390,180413,180430,181414,181414,2022-04-28T11:17:50.376Z,181429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,1,anders dan,3,no,18,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial_sequence,flow.Sequence,1_2_17,NA,NA,NA,NA,completion,1451,179947,179946,179963,181414,181415,2022-04-28T11:17:50.377Z,181429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is hetzelfde als,3,,,,,,,1,anders dan,3,no,18,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_18_0_0,NA,NA,NA,NA,response,298.000000000029,181420,181414,181429,181712,181709,2022-04-28T11:17:50.671Z,181729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOX,"NAM",SIQ,MOX,2,is hetzelfde als,2,is anders dan,3,,,,,,,3,hetzelfde als,1,yes,19,Is,"NAM",SIQ,no,mousedown @no,yes,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_18_0,NA,NA,NA,NA,NA,282,181416,181414,181429,181711,181711,2022-04-28T11:17:50.673Z,181729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VUN,NUM,TIX,VAQ,QAC,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is anders dan,3,,,,,,,3,hetzelfde als,1,yes,19,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_18_1,NA,NA,NA,NA,timeout,1000,181712,181717,181729,182714,182714,2022-04-28T11:17:51.676Z,182729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is anders dan,3,,,,,,,3,hetzelfde als,1,yes,19,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial_sequence,flow.Sequence,1_2_18,NA,NA,NA,NA,completion,1285,181415,181414,181429,182714,182715,2022-04-28T11:17:51.677Z,182729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is anders dan,3,,,,,,,3,hetzelfde als,1,yes,19,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,trial,canvas.Screen,1_2_19_0_0,NA,NA,NA,NA,response,176.000000000029,182720,182714,182729,182890,182886,2022-04-28T11:17:51.848Z,182914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VUN,NUM,VUN,TIX,2,is hetzelfde als,2,is anders dan,3,,,,,,,1,anders dan,3,yes,20,Is,NUM,TIX,no,mousedown @no,yes,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,timer,html.Frame,1_2_19_0,NA,NA,NA,NA,NA,159,182717,182714,182729,182888,182888,2022-04-28T11:17:51.850Z,182914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QIR,SEP,QEC,PEZ,PIZ,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is anders dan,3,,,,,,,1,anders dan,3,yes,20,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,241,NA,iti,canvas.Screen,1_2_19_1,NA,NA,NA,NA,timeout,1000,182888,182897,182914,183896,183897,2022-04-28T11:17:52.859Z,183914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,2,is hetzelfde als,2,is anders dan,3,,,,,,,1,anders dan,3,yes,20,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
