unique_id,id,url,sender,sender_type,sender_id,age,wat_is_uw_geslacht,prolificid,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,stimulus_1,stimulus_2,stimulus_3,stimulus_4,stimulus_5,total_correct,stim_1,stim_2,q_stim_1,q_stim_2,block,relation_1,stim_3_id,relation_2,stim_4_id,stim_5_id,relation_3,stim_6_id,stim_7_id,relation_4,stim_8_id,q_stim_1_id,q_rel,q_stim_2_id,correct_response,trial_num,q_word,stim_3,stim_4,response,response_action,correct_response_2,correct,stim_5,stim_6,stim_7,stim_8,q_stim_3,q_stim_4,q_stim_3_id,q_stim_4_id,stim_1_id,relation_1_verb,relation_1_place,relation_1_time,stim_2_id,relation_2_verb,relation_2_place,relation_2_time,switch_1,switch_2_stim_1_id,switch_2_verb,switch_2_stim_2_id,switch_2_and,switch_2_if,q_rel_place,q_rel_time,switch_2_stim_1,switch_2_stim_2,meta_relation_1,meta_stim_1_id,meta_relation_2,meta_stim_2_id,meta_stim_1,meta_stim_2
702b5,248,NA,timer,html.Frame,1_2_67_0,NA,NA,NA,NA,NA,1196,282590,282587,282603,283799,283799,2022-04-28T11:19:32.760Z,283836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QES,SAQ,XIJ,LUZ,BEQ,30,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,,,,,,,3,Bevat,1,no,68,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,iti,canvas.Screen,1_2_67_1,NA,NA,NA,NA,timeout,1000,283799,283820,283836,284820,284820,2022-04-28T11:19:33.781Z,284836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,,,,,,,3,Bevat,1,no,68,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial_sequence,flow.Sequence,1_2_67,NA,NA,NA,NA,completion,2217,282588,282587,282603,284820,284821,2022-04-28T11:19:33.781Z,284836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,,,,,,,3,Bevat,1,no,68,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial,canvas.Screen,1_2_68_0_0,NA,NA,NA,NA,response,351,284826,284820,284836,285171,285166,2022-04-28T11:19:34.126Z,285187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QES,SAQ,QES,XIJ,5,bevat,3,is binnen,2,,,,,,,1,binnen,3,no,69,Is,XIJ,SAQ,no,mousedown @no,no,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,timer,html.Frame,1_2_68_0,NA,NA,NA,NA,NA,332,284823,284820,284836,285168,285168,2022-04-28T11:19:34.128Z,285187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XUL,KIG,KUX,CIL,TOJ,31,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,,,,,,,1,binnen,3,no,69,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,iti,canvas.Screen,1_2_68_1,NA,NA,NA,NA,timeout,1001,285168,285173,285187,286171,286171,2022-04-28T11:19:35.132Z,286188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,,,,,,,1,binnen,3,no,69,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial_sequence,flow.Sequence,1_2_68,NA,NA,NA,NA,completion,1335,284821,284820,284836,286171,286172,2022-04-28T11:19:35.132Z,286188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,,,,,,,1,binnen,3,no,69,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial,canvas.Screen,1_2_69_0_0,NA,NA,NA,NA,response,333,286176,286171,286188,286504,286499,2022-04-28T11:19:35.459Z,286520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XUL,KIG,KUX,XUL,5,is binnen,2,is binnen,3,,,,,,,3,Bevat,1,yes,70,,KIG,KUX,no,mousedown @no,yes,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,timer,html.Frame,1_2_69_0,NA,NA,NA,NA,NA,312,286173,286171,286188,286500,286500,2022-04-28T11:19:35.461Z,286520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WUF,CIF,MUC,KUN,QAD,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,,,,,,,3,Bevat,1,yes,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,iti,canvas.Screen,1_2_69_1,NA,NA,NA,NA,timeout,1001,286500,286506,286520,287504,287504,2022-04-28T11:19:36.465Z,287521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,,,,,,,3,Bevat,1,yes,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial_sequence,flow.Sequence,1_2_69,NA,NA,NA,NA,completion,1316,286172,286171,286188,287504,287505,2022-04-28T11:19:36.466Z,287521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,,,,,,,3,Bevat,1,yes,70,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial,canvas.Screen,1_2_70_0_0,NA,NA,NA,NA,response,434,287511,287504,287521,287938,287932,2022-04-28T11:19:36.892Z,287971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WUF,CIF,WUF,KUN,5,bevat,3,is binnen,2,3,bevat,4,,,,1,Bevat,4,yes,71,,MUC,CIF,no,mousedown @no,yes,FALSE,MUC,KUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,timer,html.Frame,1_2_70_0,NA,NA,NA,NA,NA,412,287507,287504,287521,287933,287934,2022-04-28T11:19:36.894Z,287971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XIF,WAH,HED,XOD,XAQ,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,,,,1,Bevat,4,yes,71,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,iti,canvas.Screen,1_2_70_1,NA,NA,NA,NA,timeout,999,287934,287954,287971,288954,288955,2022-04-28T11:19:37.915Z,288970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,,,,1,Bevat,4,yes,71,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial_sequence,flow.Sequence,1_2_70,NA,NA,NA,NA,completion,1433,287506,287504,287521,288954,288955,2022-04-28T11:19:37.916Z,288970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,,,,1,Bevat,4,yes,71,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial,canvas.Screen,1_2_71_0_0,NA,NA,NA,NA,response,241,288962,288954,288970,289195,289189,2022-04-28T11:19:38.150Z,289221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XIF,WAH,XOD,XIF,5,bevat,3,is binnen,2,3,bevat,4,,,,4,binnen,1,yes,72,Is,HED,WAH,no,mousedown @no,yes,FALSE,HED,XOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,timer,html.Frame,1_2_71_0,NA,NA,NA,NA,NA,221.000000000058,288957,288954,288970,289191,289191,2022-04-28T11:19:38.151Z,289221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QET,SUC,MAV,GEC,PUJ,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,,,,4,binnen,1,yes,72,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,iti,canvas.Screen,1_2_71_1,NA,NA,NA,NA,timeout,1000,289191,289204,289221,290204,290205,2022-04-28T11:19:39.165Z,290221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,,,,4,binnen,1,yes,72,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,248,NA,trial_sequence,flow.Sequence,1_2_71,NA,NA,NA,NA,completion,1234,288955,288954,288970,290204,290205,2022-04-28T11:19:39.166Z,290221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,,,,4,binnen,1,yes,72,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial,canvas.Screen,1_2_72_0_0,NA,NA,NA,NA,response,3572,290211,290204,290221,293776,293770,2022-04-28T11:19:42.730Z,293805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QET,SUC,GEC,QET,5,is binnen,3,bevat,2,4,bevat,3,,,,4,Bevat,1,yes,73,,MAV,SUC,no,mousedown @no,yes,FALSE,GEC,MAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,timer,html.Frame,1_2_72_0,NA,NA,NA,NA,NA,3551,290207,290204,290221,293772,293772,2022-04-28T11:19:42.732Z,293805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QIQ,BIY,NIN,WUP,HAB,NA,LUP,NEX,LUP,NEX,5,is binnen,3,bevat,2,4,bevat,3,,,,4,Bevat,1,yes,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,iti,canvas.Screen,1_2_72_1,NA,NA,NA,NA,timeout,999,293772,293787,293805,294788,294788,2022-04-28T11:19:43.748Z,294804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,3,bevat,2,4,bevat,3,,,,4,Bevat,1,yes,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial_sequence,flow.Sequence,1_2_72,NA,NA,NA,NA,completion,4567,290206,290204,290221,294788,294788,2022-04-28T11:19:43.749Z,294804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,3,bevat,2,4,bevat,3,,,,4,Bevat,1,yes,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial,canvas.Screen,1_2_73_0_0,NA,NA,NA,NA,response,245,294793,294788,294804,295033,295028,2022-04-28T11:19:43.988Z,295054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QIQ,BIY,QIQ,WUP,5,is binnen,3,bevat,2,4,bevat,3,,,,1,binnen,4,yes,74,Is,NIN,BIY,no,mousedown @no,yes,FALSE,WUP,NIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,timer,html.Frame,1_2_73_0,NA,NA,NA,NA,NA,226.000000000058,294790,294788,294804,295030,295031,2022-04-28T11:19:43.991Z,295054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEH,WOZ,ROJ,RUQ,KEW,NA,LUP,NEX,LUP,NEX,5,is binnen,3,bevat,2,4,bevat,3,,,,1,binnen,4,yes,74,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,iti,canvas.Screen,1_2_73_1,NA,NA,NA,NA,timeout,1000,295031,295037,295054,296037,296038,2022-04-28T11:19:44.998Z,296054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,3,bevat,2,4,bevat,3,,,,1,binnen,4,yes,74,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial_sequence,flow.Sequence,1_2_73,NA,NA,NA,NA,completion,1233,294789,294788,294804,296037,296038,2022-04-28T11:19:44.998Z,296054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,3,bevat,2,4,bevat,3,,,,1,binnen,4,yes,74,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial,canvas.Screen,1_2_74_0_0,NA,NA,NA,NA,response,349,296045,296037,296054,296386,296381,2022-04-28T11:19:45.341Z,296404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEH,WOZ,PEH,RUQ,5,is binnen,2,is binnen,3,4,bevat,3,,,,1,Bevat,4,no,75,,WOZ,ROJ,no,mousedown @no,no,TRUE,RUQ,ROJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,timer,html.Frame,1_2_74_0,NA,NA,NA,NA,NA,329,296040,296037,296054,296383,296383,2022-04-28T11:19:45.343Z,296404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NUH,VIW,SAH,LAV,CUJ,32,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,4,bevat,3,,,,1,Bevat,4,no,75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,iti,canvas.Screen,1_2_74_1,NA,NA,NA,NA,timeout,1000,296383,296389,296404,297387,297388,2022-04-28T11:19:46.348Z,297404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,4,bevat,3,,,,1,Bevat,4,no,75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial_sequence,flow.Sequence,1_2_74,NA,NA,NA,NA,completion,1333,296038,296037,296054,297387,297388,2022-04-28T11:19:46.348Z,297404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,4,bevat,3,,,,1,Bevat,4,no,75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial,canvas.Screen,1_2_75_0_0,NA,NA,NA,NA,response,449,297394,297387,297404,297836,297830,2022-04-28T11:19:46.790Z,297871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NUH,VIW,LAV,NUH,5,is binnen,2,is binnen,3,4,bevat,3,,,,4,binnen,1,no,76,Is,VIW,SAH,no,mousedown @no,no,TRUE,LAV,SAH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,timer,html.Frame,1_2_75_0,NA,NA,NA,NA,NA,428,297390,297387,297404,297832,297832,2022-04-28T11:19:46.792Z,297871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JEC,WUX,YOC,DIZ,JAZ,33,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,4,bevat,3,,,,4,binnen,1,no,76,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,iti,canvas.Screen,1_2_75_1,NA,NA,NA,NA,timeout,1001,297832,297854,297871,298855,298856,2022-04-28T11:19:47.816Z,298872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,4,bevat,3,,,,4,binnen,1,no,76,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial_sequence,flow.Sequence,1_2_75,NA,NA,NA,NA,completion,1451,297388,297387,297404,298855,298856,2022-04-28T11:19:47.816Z,298872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,is binnen,2,is binnen,3,4,bevat,3,,,,4,binnen,1,no,76,Is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial,canvas.Screen,1_2_76_0_0,NA,NA,NA,NA,response,486,298862,298855,298872,299341,299336,2022-04-28T11:19:48.296Z,299372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JEC,WUX,JEC,JAZ,5,bevat,3,is binnen,2,3,bevat,4,5,is binnen,4,1,Bevat,5,yes,77,,YOC,WUX,no,mousedown @no,yes,FALSE,YOC,DIZ,JAZ,DIZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,timer,html.Frame,1_2_76_0,NA,NA,NA,NA,NA,466,298858,298855,298872,299338,299338,2022-04-28T11:19:48.298Z,299372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAC,XOJ,XOV,RAR,WEK,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,5,is binnen,4,1,Bevat,5,yes,77,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,iti,canvas.Screen,1_2_76_1,NA,NA,NA,NA,timeout,1000,299338,299355,299372,300355,300356,2022-04-28T11:19:49.316Z,300372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,5,is binnen,4,1,Bevat,5,yes,77,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial_sequence,flow.Sequence,1_2_76,NA,NA,NA,NA,completion,1483,298856,298855,298872,300355,300356,2022-04-28T11:19:49.316Z,300372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,5,is binnen,4,1,Bevat,5,yes,77,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,trial,canvas.Screen,1_2_77_0_0,NA,NA,NA,NA,response,355,300361,300355,300372,300710,300705,2022-04-28T11:19:49.665Z,300739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAC,XOJ,WEK,HAC,5,bevat,3,is binnen,2,3,bevat,4,4,bevat,5,5,Bevat,1,no,78,,XOV,XOJ,no,mousedown @no,no,TRUE,XOV,RAR,RAR,WEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702b5,249,NA,timer,html.Frame,1_2_77_0,NA,NA,NA,NA,NA,335,300358,300355,300372,300707,300707,2022-04-28T11:19:49.668Z,300739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LEZ,QAW,GOZ,JIX,VAH,34,LUP,NEX,LUP,NEX,5,bevat,3,is binnen,2,3,bevat,4,4,bevat,5,5,Bevat,1,no,78,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
